,State,Year,Disease,pop_sum,std_cases_sum,rate_sum,pop_percent_change,std_percent_change,rate_percent_change
2177,Pennsylvania,2007,Gonorrhea,223790256.0,997884,51089.759999999995,-0.18181818181818177,-0.18181818181818177,-0.765568047944932
2178,Pennsylvania,2007,Primary and Secondary Syphilis,147268862.0,720694,599.17,-0.3419335379821006,-0.2777777777777778,-0.9882722095386629
2179,Pennsylvania,2008,Chlamydia,224069022.0,964368,177859.44000000003,0.5214962549245474,0.33811021043605183,295.843032862126
2180,Pennsylvania,2008,Gonorrhea,211620743.0,910792,41988.64,-0.05555555555555558,-0.05555555555555558,-0.7639223422720773
2181,Pennsylvania,2008,Primary and Secondary Syphilis,122422140.0,642912,585.1200000000001,-0.42150217287536884,-0.2941176470588235,-0.9860648022893811
2182,Pennsylvania,2009,Chlamydia,289909641.0,1231581,227885.84,1.3681144685103526,0.9156291996416306,388.4685534591194
2183,Pennsylvania,2009,Gonorrhea,239490573.0,1017393,42961.84999999999,-0.17391304347826086,-0.17391304347826086,-0.8114764392557257
2184,Pennsylvania,2009,Primary and Secondary Syphilis,148821426.0,696111,856.8299999999999,-0.3785917160087967,-0.3157894736842105,-0.9800560264513749
2185,Pennsylvania,2010,Chlamydia,292154717.0,1397710,247401.11,0.963122682348172,1.0078838001410695,287.740018440064
2186,Pennsylvania,2010,Gonorrhea,203238064.0,972320,45559.04,-0.30434782608695654,-0.30434782608695654,-0.8158494923486802
2187,Pennsylvania,2010,Primary and Secondary Syphilis,125136660.0,729240,822.7200000000003,-0.3842853177345755,-0.25,-0.9819416739246482
2188,Pennsylvania,2011,Chlamydia,293086378.0,1541621,275617.97000000003,1.3421304196547998,1.1140104766606331,334.0082288020225
2189,Pennsylvania,2011,Gonorrhea,229371948.0,1206486,54772.74,-0.21739130434782605,-0.21739130434782605,-0.8012729721505459
2190,Pennsylvania,2011,Primary and Secondary Syphilis,151301982.0,871351,893.75,-0.3403640535851402,-0.2777777777777778,-0.9836825764057084
2191,Pennsylvania,2012,Chlamydia,280797792.0,1559294,274638.76,0.855876494730915,0.7895130664910008,306.2881230769231
2192,Pennsylvania,2012,Gonorrhea,216980112.0,1204909,57625.07,-0.2272727272727273,-0.2272727272727273,-0.7901786696094899
2193,Pennsylvania,2012,Primary and Secondary Syphilis,126196596.0,850524,1070.0400000000002,-0.41839556244675546,-0.2941176470588235,-0.9814309986955331
2194,Pennsylvania,2013,Chlamydia,268249821.0,1394421,250576.2,1.1256502116744893,0.6394846000818319,233.17461029494223
2195,Pennsylvania,2013,Gonorrhea,242702219.0,1261619,57943.34999999999,-0.09523809523809523,-0.09523809523809523,-0.7687595629592915
2196,Pennsylvania,2013,Primary and Secondary Syphilis,151863907.0,863213,1084.7199999999998,-0.37427886887181694,-0.3157894736842105,-0.981279646413264
2197,Pennsylvania,2014,Chlamydia,268249821.0,1339338,243044.97000000003,0.766382982626675,0.5515730184786374,223.06240320082608
2198,Pennsylvania,2014,Gonorrhea,217154617.0,1084226,47431.19,-0.19047619047619047,-0.19047619047619047,-0.8048460332258677
2199,Pennsylvania,2014,Primary and Secondary Syphilis,178833214.0,892892,1398.88,-0.17647058823529416,-0.17647058823529416,-0.9705071704926652
2200,Rhode Island,1996,Chlamydia,15313395.0,34845,74484.0,0.0,0.0,0.0
2201,Rhode Island,1996,Gonorrhea,14292502.0,32522,17701.179999999997,0.0,0.0,0.0
2202,Rhode Island,1996,Primary and Secondary Syphilis,1240168.0,9292,34.0,0.0,0.0,0.0
2203,Rhode Island,1997,Chlamydia,14354942.0,34902,79910.04000000001,10.574997903509846,2.756134309083082,2349.2952941176472
2204,Rhode Island,1997,Gonorrhea,11974846.0,32409,14753.7,-0.16580324741123997,-0.0714285714285714,-0.8153711348411289
2205,Rhode Island,1997,Primary and Secondary Syphilis,173910.0,4986,9.2,-0.9854770574920129,-0.8461538461538461,-0.9993764276079898
2206,Rhode Island,1998,Chlamydia,15467325.0,41070,94573.2,87.9386751768156,7.2370637785800245,10278.695652173914
2207,Rhode Island,1998,Gonorrhea,12982046.0,38332,16339.680000000002,-0.16067930298225452,-0.06666666666666665,-0.8272271637208004
2208,Rhode Island,1998,Primary and Secondary Syphilis,38396.0,2738,2.6,-0.997042376833359,-0.9285714285714286,-0.9998408781567326
2209,Rhode Island,1999,Chlamydia,15606030.0,44235,95288.70000000001,405.4493697260131,15.155953250547846,36648.5
2210,Rhode Island,1999,Gonorrhea,12146810.0,38337,20653.749999999996,-0.2216591919918134,-0.1333333333333333,-0.7832507946902414
2211,Rhode Island,1999,Primary and Secondary Syphilis,965361.0,8847,18.3,-0.9205255536227207,-0.7692307692307692,-0.9991139623555044
2212,Rhode Island,2000,Chlamydia,15760470.0,49455,105773.25000000001,15.325985822920131,4.590030518819939,5778.959016393444
2213,Rhode Island,2000,Gonorrhea,15760470.0,49455,26114.85,0.0,0.0,-0.7531053456332296
2214,Rhode Island,2000,Primary and Secondary Syphilis,1332968.0,13188,32.6,-0.9154233344563962,-0.7333333333333334,-0.9987516681122044
2215,Rhode Island,2001,Chlamydia,16954544.0,60016,122530.88,11.719393113713158,3.550803760994844,3757.6159509202453
2216,Rhode Island,2001,Gonorrhea,12428377.0,48763,28450.110000000004,-0.2669589344307933,-0.1875,-0.7678127342266701
2217,Rhode Island,2001,Primary and Secondary Syphilis,895107.0,11253,37.67999999999999,-0.9279787698747793,-0.7692307692307692,-0.9986755762982991
2218,Rhode Island,2002,Chlamydia,16045875.0,56175,109764.15,16.926208821962067,3.992002132764596,2912.0613057324845
2219,Rhode Island,2002,Gonorrhea,13557376.0,52430,31744.300000000003,-0.1550865253530892,-0.06666666666666665,-0.7107953735349839
2220,Rhode Island,2002,Primary and Secondary Syphilis,3209304.0,26215,173.88,-0.7632798559249223,-0.5,-0.9945224812013496
2221,Rhode Island,2003,Chlamydia,16142490.0,60090,115393.5,4.0299036800502535,1.29219912263971,662.6387163561077
2222,Rhode Island,2003,Gonorrhea,17218656.0,64096,38362.08,0.06666666666666665,0.06666666666666665,-0.667554238323649
2223,Rhode Island,2003,Primary and Secondary Syphilis,6906213.0,36054,472.04999999999995,-0.5989110299897971,-0.4375,-0.9876948799439447
2224,Rhode Island,2004,Chlamydia,19451376.0,77112,157491.90000000002,1.8165039219033643,1.1387918122815774,332.6339370829362
2225,Rhode Island,2004,Gonorrhea,17290112.0,68544,32406.719999999998,-0.11111111111111116,-0.11111111111111116,-0.7942324652886911
2226,Rhode Island,2004,Primary and Secondary Syphilis,9297585.0,47124,545.3799999999999,-0.46225998998734075,-0.3125,-0.9831707744566559
2227,Rhode Island,2005,Chlamydia,19371402.0,67158,152136.9,1.0834874862665949,0.4251336898395721,277.955773955774
2228,Rhode Island,2005,Gonorrhea,16142835.0,55965,16183.95,-0.16666666666666663,-0.16666666666666663,-0.8936224545130077
2229,Rhode Island,2005,Primary and Secondary Syphilis,6934716.0,33579,372.33,-0.5704152337554091,-0.4,-0.9769938735599158
2230,Rhode Island,2006,Chlamydia,19216980.0,65952,143672.04,1.7711271809833309,0.9640846957920128,384.8728547256466
2231,Rhode Island,2006,Gonorrhea,14946540.0,51296,17036.879999999997,-0.2222222222222222,-0.2222222222222222,-0.8814182634282913
2232,Rhode Island,2006,Primary and Secondary Syphilis,2503392.0,21984,179.22,-0.8325102665901272,-0.5714285714285714,-0.9894804682547509
2233,Rhode Island,2007,Chlamydia,19040976.0,65070,145933.74,6.606070483567895,1.9598799126637556,813.2715098761298
2234,Rhode Island,2007,Gonorrhea,13516496.0,50610,13451.480000000001,-0.2901363879666673,-0.2222222222222222,-0.9078247429278521
2235,Rhode Island,2007,Primary and Secondary Syphilis,3168424.0,25305,410.48,-0.7655883595866858,-0.5,-0.9694843987427406
2236,Rhode Island,2008,Chlamydia,16812608.0,58272,137292.32,4.306299914405395,1.302786010669828,333.467745078932
2237,Rhode Island,2008,Gonorrhea,12423957.0,47346,10046.400000000001,-0.2610333268937217,-0.1875,-0.9268247488279024
2238,Rhode Island,2008,Primary and Secondary Syphilis,1866780.0,18210,175.99999999999997,-0.8497435237420735,-0.6153846153846154,-0.982481286829113
2239,Rhode Island,2009,Chlamydia,15798135.0,59355,143162.85,7.46277279593739,2.2594728171334433,812.4252840909093
2240,Rhode Island,2009,Gonorrhea,14744926.0,55398,11514.72,-0.06666666666666665,-0.06666666666666665,-0.9195690781512104
2241,Rhode Island,2009,Primary and Secondary Syphilis,3173863.0,27699,243.67000000000002,-0.7847488010451866,-0.5,-0.978838391207081
2242,Rhode Island,2010,Chlamydia,15788505.0,57180,133146.3,3.974538913620405,1.0643344525073108,545.4205688020683
2243,Rhode Island,2010,Gonorrhea,14735938.0,53368,10268.86,-0.06666666666666665,-0.06666666666666665,-0.9228753634160318
2244,Rhode Island,2010,Primary and Secondary Syphilis,3910104.0,30496,622.8,-0.7346552353844051,-0.4285714285714286,-0.9393506192508224
2245,Rhode Island,2011,Chlamydia,14718228.0,63728,148278.62000000002,2.764152564739966,1.0897166841552992,237.08384714193969
2246,Rhode Island,2011,Gonorrhea,12475242.0,59176,11443.12,-0.15239511169415232,-0.0714285714285714,-0.9228269051870054
2247,Rhode Island,2011,Primary and Secondary Syphilis,5905496.0,36416,657.9200000000001,-0.5266227300440345,-0.3846153846153846,-0.9425051908919945
2248,Rhode Island,2012,Chlamydia,14704088.0,68096,154437.08,1.4898989009559909,0.8699472759226714,233.73534776264586
2249,Rhode Island,2012,Gonorrhea,12476048.0,63232,16192.800000000001,-0.1515252084998403,-0.0714285714285714,-0.8951495327417482
2250,Rhode Island,2012,Primary and Secondary Syphilis,3135223.0,34048,598.08,-0.7487006301995631,-0.46153846153846156,-0.9630650659552393
2251,Rhode Island,2013,Chlamydia,14721154.0,67354,155732.08000000002,3.6954089071176117,0.9782072368421053,259.3867041198502
2252,Rhode Island,2013,Gonorrhea,10517340.0,57732,13081.679999999998,-0.2855628030248172,-0.1428571428571429,-0.9159988102643977
2253,Rhode Island,2013,Primary and Secondary Syphilis,4908631.0,33677,500.21999999999997,-0.5332820846335671,-0.41666666666666663,-0.9617617920634047
2254,Rhode Island,2014,Chlamydia,14721154.0,70140,157695.02000000002,1.9990345577005075,1.0827270837663687,314.25132941505746
2255,Rhode Island,2014,Gonorrhea,12502659.0,65130,18195.32,-0.15070116106386766,-0.0714285714285714,-0.884617028489549
2256,Rhode Island,2014,Primary and Secondary Syphilis,9309718.0,55110,1607.1000000000004,-0.2553809553631752,-0.15384615384615385,-0.911675090078108
2257,South Carolina,1996,Chlamydia,60739200.0,346752,96535.51999999999,0.0,0.0,0.0
2258,South Carolina,1996,Gonorrhea,60739200.0,346752,118330.23999999999,0.0,0.0,0.0
2259,South Carolina,1996,Primary and Secondary Syphilis,44139680.0,281736,2998.4500000000003,0.0,0.0,0.0
2260,South Carolina,1997,Chlamydia,61755136.0,392464,136534.24,0.39908436128218416,0.3930204162762303,44.53493971885474
2261,South Carolina,1997,Gonorrhea,61755136.0,392464,116978.72000000002,0.0,0.0,-0.14322795512686026
2262,South Carolina,1997,Primary and Secondary Syphilis,36361200.0,294348,2448.12,-0.4112036284722942,-0.25,-0.9790720910606647
2263,South Carolina,1998,Chlamydia,62707760.0,487168,200823.84000000003,0.7245789467894348,0.6550749453028388,81.03186118327534
2264,South Carolina,1998,Gonorrhea,62707760.0,487168,117688.16,0.0,0.0,-0.41397316175211074
2265,South Carolina,1998,Primary and Secondary Syphilis,40101555.0,395824,1910.3500000000001,-0.360500917270845,-0.1875,-0.9837676959177541
2266,South Carolina,1999,Chlamydia,55645548.0,473270,178822.41999999998,0.3876157171461305,0.19565766603338863,92.6071505221556
2267,South Carolina,1999,Gonorrhea,55645548.0,473270,133087.77999999997,0.0,0.0,-0.25575450774013697
2268,South Carolina,1999,Primary and Secondary Syphilis,46106346.0,439465,1825.0699999999995,-0.17142794604161327,-0.0714285714285714,-0.9862867199377734
2269,South Carolina,2000,Chlamydia,92545675.0,426926,150331.68,1.0072220643986838,-0.02853242010171464,81.37036387645408
2270,South Carolina,2000,Gonorrhea,92545675.0,426926,119455.10000000003,0.0,0.0,-0.20538970894225328
2271,South Carolina,2000,Primary and Secondary Syphilis,46875803.0,241306,1568.32,-0.49348467121775275,-0.4347826086956522,-0.986871050294211
2272,South Carolina,2001,Chlamydia,89366750.0,580118,222075.7,0.9064580077700215,1.40407615227139,140.60101254845952
2273,South Carolina,2001,Gonorrhea,93428875.0,606487,154284.92,0.045454545454545414,0.045454545454545414,-0.3052597830379461
2274,South Carolina,2001,Primary and Secondary Syphilis,38892000.0,316428,1358.8799999999999,-0.5837261232140492,-0.4782608695652174,-0.9911923991016102
2275,South Carolina,2002,Chlamydia,94465209.0,542800,217676.6,1.428911061400802,0.7153981316444815,159.1882432591546
2276,South Carolina,2002,Gonorrhea,98572392.0,566400,135854.40000000002,0.04347826086956519,0.04347826086956519,-0.3758888185500875
2277,South Carolina,2002,Primary and Secondary Syphilis,39541896.0,283200,833.0400000000002,-0.5988542511984492,-0.5,-0.9938681411864466
2278,South Carolina,2003,Chlamydia,95384519.0,534405,222449.79000000004,1.4122393878128658,0.8870233050847458,266.033743877845
2279,South Carolina,2003,Gonorrhea,95384519.0,534405,120258.26,0.0,0.0,-0.45939144289594536
2280,South Carolina,2003,Primary and Secondary Syphilis,39565188.0,278820,564.36,-0.5852032550481279,-0.4782608695652174,-0.9953070999031585
2281,South Carolina,2004,Chlamydia,92357496.0,609620,265731.3999999999,1.3343120725219353,1.1864285201922389,469.85441916507176
2282,South Carolina,2004,Gonorrhea,96555564.0,637330,129462.86000000002,0.045454545454545414,0.045454545454545414,-0.5128055623084059
2283,South Carolina,2004,Primary and Secondary Syphilis,40203516.0,332520,647.5200000000001,-0.5836230007418319,-0.4782608695652174,-0.9949984111273302
2284,South Carolina,2005,Chlamydia,93611826.0,592702,262080.49999999997,1.3284487356777452,0.7824551906652231,403.7450271806275
2285,South Carolina,2005,Gonorrhea,97866909.0,619643,119723.97000000003,0.045454545454545414,0.045454545454545414,-0.5431786416768891
2286,South Carolina,2005,Primary and Secondary Syphilis,49700820.0,350233,568.4899999999999,-0.4921590912818141,-0.4347826086956522,-0.9952516609664714
2287,South Carolina,2006,Chlamydia,95067478.0,720214,319468.16,0.9127949599221905,1.0563853206294094,560.9591549543528
2288,South Carolina,2006,Gonorrhea,95067478.0,720214,137641.90000000002,0.0,0.0,-0.5691529947773197
2289,South Carolina,2006,Primary and Secondary Syphilis,31862620.0,327370,347.70000000000005,-0.6648420609201393,-0.5454545454545454,-0.9974738796834394
2290,South Carolina,2007,Chlamydia,101377307.0,847504,389699.35000000003,2.1817002807678714,1.588826098909491,1119.791918320391
2291,South Carolina,2007,Gonorrhea,92561889.0,773808,130734.45,-0.08695652173913049,-0.08695652173913049,-0.6645248446013574
2292,South Carolina,2007,Primary and Secondary Syphilis,37201439.0,405328,469.15,-0.5980911863196742,-0.47619047619047616,-0.9964114278983084
2293,South Carolina,2008,Chlamydia,103035400.0,824849,384684.43,1.7696616789474193,1.0350160857379702,818.9604177768305
2294,South Carolina,2008,Gonorrhea,98555600.0,788986,127442.48000000001,-0.04347826086956519,-0.04347826086956519,-0.6687090246933051
2295,South Carolina,2008,Primary and Secondary Syphilis,43205280.0,430356,558.96,-0.5616151695083791,-0.4545454545454546,-0.995614021321619
2296,South Carolina,2009,Chlamydia,95786082.0,736995,349962.8999999999,1.216999450067214,0.7125240498563981,625.096500644053
2297,South Carolina,2009,Gonorrhea,95786082.0,736995,105515.96999999997,0.0,0.0,-0.6984938403470768
2298,South Carolina,2009,Primary and Secondary Syphilis,38593005.0,386045,702.3499999999999,-0.5970917257060373,-0.47619047619047616,-0.9933436616277138
2299,South Carolina,2010,Chlamydia,87881916.0,658350,306045.73000000004,1.2771462341426898,0.7053711354893859,434.74532640421455
2300,South Carolina,2010,Gonorrhea,87881916.0,658350,89705.08000000002,0.0,0.0,-0.7068899474598126
2301,South Carolina,2010,Primary and Secondary Syphilis,42647902.0,381150,906.29,-0.5147135617753259,-0.42105263157894735,-0.9898970047181275
2302,South Carolina,2011,Chlamydia,112301520.0,900072,420150.48,1.6332249591081878,1.3614639905548995,462.59386068476977
2303,South Carolina,2011,Gonorrhea,102943060.0,825066,108330.64,-0.08333333333333337,-0.08333333333333337,-0.7421622843320326
2304,South Carolina,2011,Primary and Secondary Syphilis,45348276.0,450036,1440.3600000000001,-0.559481950507397,-0.4545454545454546,-0.9867040386727153
2305,South Carolina,2012,Chlamydia,113369352.0,840288,392790.48,1.4999704950194799,0.86715729408314,271.7029909189369
2306,South Carolina,2012,Gonorrhea,113369352.0,840288,107305.43999999999,0.0,0.0,-0.7268125235621801
2307,South Carolina,2012,Primary and Secondary Syphilis,45863232.0,420144,1341.72,-0.5954529933275088,-0.5,-0.9874962536848085
2308,South Carolina,2013,Chlamydia,109821297.0,760357,352446.94,1.394538984954222,0.8097533226703226,261.68292937423604
2309,South Carolina,2013,Gonorrhea,100271619.0,694239,86936.84999999999,-0.08695652173913049,-0.08695652173913049,-0.75333350886803
2310,South Carolina,2013,Primary and Secondary Syphilis,50357541.0,429767,1758.5100000000002,-0.4977886913344842,-0.38095238095238093,-0.9797725590471704
2311,South Carolina,2014,Chlamydia,114596136.0,878160,401816.88000000006,1.2756499567760864,1.0433397631739991,227.49849019908902
2312,South Carolina,2014,Gonorrhea,109821297.0,841570,109969.67,-0.04166666666666663,-0.04166666666666663,-0.7263189391147531
2313,South Carolina,2014,Primary and Secondary Syphilis,46483884.0,439080,1503.84,-0.5767316060745485,-0.4782608695652174,-0.986324956690331
2314,South Dakota,1996,Chlamydia,11875408.0,27424,91492.64000000001,0.0,0.0,0.0
2315,South Dakota,1996,Gonorrhea,8528988.0,22282,8406.84,0.0,0.0,0.0
2316,South Dakota,1997,Chlamydia,12651791.0,27404,86040.57,0.4833871263507463,0.22987164527421244,9.23459111866052
2317,South Dakota,1997,Gonorrhea,11907568.0,25792,9384.0,-0.05882352941176472,-0.05882352941176472,-0.8909351716289188
2318,South Dakota,1997,Primary and Secondary Syphilis,147154.0,1612,0.68,-0.9876419769343329,-0.9375,-0.999927536231884
2319,South Dakota,1998,Chlamydia,12682986.0,30498,94488.21,85.18852358753415,17.919354838709676,138952.25
2320,South Dakota,1998,Gonorrhea,8699145.0,26910,12048.45,-0.31410907494496954,-0.11764705882352944,-0.8724872658715833
2321,South Dakota,1998,Primary and Secondary Syphilis,23102.0,1794,4.33,-0.9973443367135506,-0.9333333333333333,-0.9996406176728126
2322,South Dakota,1999,Chlamydia,13507416.0,31248,98426.34000000003,583.6860012120163,16.418060200668897,22730.256351039265
2323,South Dakota,1999,Gonorrhea,12006592.0,27776,10634.400000000001,-0.11111111111111116,-0.11111111111111116,-0.8919557508691272
2324,South Dakota,2000,Chlamydia,13604112.0,37998,116558.99999999999,0.13305357590230438,0.3680155529953917,9.96056194989844
2325,South Dakota,2000,Gonorrhea,12848328.0,35887,16410.61,-0.05555555555555558,-0.05555555555555558,-0.859207697389305
2326,South Dakota,2001,Chlamydia,11374860.0,31665,96298.05000000002,-0.11468169243500015,-0.11764705882352944,4.868035984037157
2327,South Dakota,2001,Gonorrhea,9463748.0,29554,14330.54,-0.1680119139927876,-0.06666666666666665,-0.851185563985979
2328,South Dakota,2001,Primary and Secondary Syphilis,28848.0,2111,3.47,-0.9969517362465695,-0.9285714285714286,-0.9997578597875586
2329,South Dakota,2002,Chlamydia,12938071.0,42126,131938.02000000002,447.4910912368275,18.955471340596873,38021.48414985591
2330,South Dakota,2002,Gonorrhea,11415945.0,37170,13828.800000000001,-0.11764705882352944,-0.11764705882352944,-0.8951871492387107
2331,South Dakota,2003,Chlamydia,13757562.0,51048,161662.13999999998,0.20511810454587853,0.3733656174334141,10.690250780978825
2332,South Dakota,2003,Gonorrhea,10237245.0,42540,11634.599999999999,-0.2558823285695533,-0.16666666666666663,-0.92803138694069
2333,South Dakota,2003,Primary and Secondary Syphilis,94208.0,5672,17.0,-0.9907975241385744,-0.8666666666666667,-0.9985388410430956
2334,South Dakota,2004,Chlamydia,10792362.0,39704,122509.10000000002,113.55886973505434,6.0,7205.4176470588245
2335,South Dakota,2004,Gonorrhea,8981713.0,36868,13180.31,-0.16777133680282408,-0.0714285714285714,-0.8924136247837916
2336,South Dakota,2005,Chlamydia,14742727.0,58026,176059.12999999998,0.6414159526139389,0.5738852121080611,12.357738171560456
2337,South Dakota,2005,Gonorrhea,12414928.0,48864,19274.08,-0.1578947368421053,-0.1578947368421053,-0.8905249616989473
2338,South Dakota,2005,Primary and Secondary Syphilis,23788.0,3054,8.41,-0.998083919616771,-0.9375,-0.9995636627014104
2339,South Dakota,2006,Chlamydia,13292623.0,51221,154057.06,557.7953169665377,15.77177472167649,18317.31866825208
2340,South Dakota,2006,Gonorrhea,10501995.0,45195,18905.550000000003,-0.20993809874845615,-0.11764705882352944,-0.8772821576628815
2341,South Dakota,2006,Primary and Secondary Syphilis,3443118.0,21091,216.09,-0.6721462922044812,-0.5333333333333333,-0.9885700230884582
2342,South Dakota,2007,Chlamydia,13535638.0,49096,153259.93000000002,2.931215253151359,1.3278175525105493,708.2411957980472
2343,South Dakota,2007,Gonorrhea,11416320.0,46208,14309.6,-0.1565731884969146,-0.05882352941176472,-0.9066318247698534
2344,South Dakota,2007,Primary and Secondary Syphilis,1443195.0,14440,81.85000000000001,-0.8735849205348133,-0.6875,-0.9942800637334377
2345,South Dakota,2008,Chlamydia,14475492.0,59976,186375.24,9.030170559072058,3.1534626038781166,2276.0340867440436
2346,South Dakota,2008,Gonorrhea,11258716.0,46648,18442.34,-0.2222222222222222,-0.2222222222222222,-0.9010472635742817
2347,South Dakota,2008,Primary and Secondary Syphilis,28639.0,3332,3.49,-0.9974562818708634,-0.9285714285714286,-0.9998107615411059
2348,South Dakota,2009,Chlamydia,15435277.0,63821,194475.83,537.9600544711757,18.153961584633855,55722.733524355295
2349,South Dakota,2009,Gonorrhea,9053394.0,47026,16074.94,-0.4134608662999699,-0.26315789473684215,-0.917342221910044
2350,South Dakota,2010,Chlamydia,14655240.0,65952,202550.22000000003,0.6187564575230018,0.40245821460468667,11.60037175877484
2351,South Dakota,2010,Gonorrhea,10183922.0,51296,22673.280000000002,-0.3051002917727721,-0.2222222222222222,-0.8880609460705597
2352,South Dakota,2010,Primary and Secondary Syphilis,426166.0,7328,15.66,-0.9581530573388131,-0.8571428571428572,-0.99930931916335
2353,South Dakota,2011,Chlamydia,15657558.0,76209,225636.59000000003,35.74051425970162,9.399699781659388,14407.466794380589
2354,South Dakota,2011,Gonorrhea,10314808.0,56154,28400.399999999998,-0.34122498540321544,-0.26315789473684215,-0.8741321166039604
2355,South Dakota,2012,Chlamydia,11666956.0,65086,189838.46,0.13108804351956915,0.15906257791074552,5.684358671004634
2356,South Dakota,2012,Gonorrhea,13333664.0,74384,38537.12,0.1428571428571428,0.1428571428571428,-0.7970004602860769
2357,South Dakota,2012,Primary and Secondary Syphilis,1462220.0,23245,174.05,-0.8903362196617524,-0.6875,-0.9954835753164741
2358,South Dakota,2013,Chlamydia,11828278.0,66570,187325.31999999998,7.089260166048884,1.8638416863841685,1075.273024992818
2359,South Dakota,2013,Gonorrhea,11828278.0,66570,36393.0,0.0,0.0,-0.8057230063720163
2360,South Dakota,2013,Primary and Secondary Syphilis,7047799.0,52305,1123.7599999999998,-0.4041568011844159,-0.2142857142857143,-0.9691215343610035
2361,South Dakota,2014,Chlamydia,11828278.0,71554,198443.14,0.6782938900499291,0.3680145301596405,175.58854203744576
2362,South Dakota,2014,Gonorrhea,11828278.0,71554,40461.54,0.0,0.0,-0.796105121094133
2363,South Dakota,2014,Primary and Secondary Syphilis,7102601.0,56221,1784.86,-0.3995236669276796,-0.2142857142857143,-0.9558874921715782
2364,Tennessee,1996,Chlamydia,86666288.0,410912,106067.52,0.0,0.0,0.0
2365,Tennessee,1996,Gonorrhea,86666288.0,410912,88692.64,0.0,0.0,0.0
2366,Tennessee,1996,Primary and Secondary Syphilis,62985156.0,333866,4513.47,0.0,0.0,0.0
2367,Tennessee,1997,Chlamydia,87987728.0,388272,99861.44,0.3969597535012852,0.16295759376516328,21.125203003454104
2368,Tennessee,1997,Gonorrhea,87987728.0,388272,82729.28,0.0,0.0,-0.17155931258351576
2369,Tennessee,1997,Primary and Secondary Syphilis,63991499.0,315471,3989.1800000000003,-0.27272245284024155,-0.1875,-0.9517803128469147
2370,Tennessee,1998,Chlamydia,89120720.0,417984,108780.95999999999,0.3926962392301514,0.3249522143081298,26.269002652174127
2371,Tennessee,1998,Gonorrhea,89120720.0,417984,88120.0,0.0,0.0,-0.1899317674710721
2372,Tennessee,1998,Primary and Secondary Syphilis,64833405.0,339612,2772.12,-0.2725215303467028,-0.1875,-0.9685415342714481
2373,Tennessee,1999,Chlamydia,90219296.0,419568,112560.64,0.39155572655793724,0.23543337691247657,39.60453371426922
2374,Tennessee,1999,Gonorrhea,90219296.0,419568,83831.2,0.0,0.0,-0.25523522254315545
2375,Tennessee,1999,Primary and Secondary Syphilis,78941884.0,367122,3257.38,-0.125,-0.125,-0.9611435837731059
2376,Tennessee,2000,Chlamydia,91251936.0,439616,118704.48,0.15593815825322843,0.19746569260354874,35.441704682904664
2377,Tennessee,2000,Gonorrhea,91251936.0,439616,87730.72,0.0,0.0,-0.260931685139432
2378,Tennessee,2000,Primary and Secondary Syphilis,54523104.0,329712,2397.12,-0.4024992083455632,-0.25,-0.9726763897526431
2379,Tennessee,2001,Chlamydia,91990368.0,416576,122501.12000000001,0.6871814194584374,0.26345416606007666,50.103457482312116
2380,Tennessee,2001,Gonorrhea,91990368.0,416576,74638.23999999999,0.0,0.0,-0.3907138155145031
2381,Tennessee,2001,Primary and Secondary Syphilis,66972698.0,338468,1568.9700000000003,-0.2719596686470479,-0.1875,-0.9789790059358313
2382,Tennessee,2002,Chlamydia,92756624.0,408928,126261.44,0.3849915976208693,0.20817329850975574,79.47409446962018
2383,Tennessee,2002,Gonorrhea,92756624.0,408928,68787.04000000001,0.0,0.0,-0.4552015247093649
2384,Tennessee,2002,Primary and Secondary Syphilis,81162046.0,357812,860.7199999999999,-0.125,-0.125,-0.9874871778172167
2385,Tennessee,2003,Chlamydia,93467968.0,464544,157712.96000000002,0.15162163358967073,0.2982907225023197,182.23375778418074
2386,Tennessee,2003,Gonorrhea,93467968.0,464544,61466.88,0.0,0.0,-0.6102610717597337
2387,Tennessee,2003,Primary and Secondary Syphilis,56177244.0,348408,600.12,-0.3989679544547283,-0.25,-0.9902366933216717
2388,Tennessee,2004,Chlamydia,94415392.0,497920,172196.32,0.680669703198683,0.42912906707079057,285.93647937079254
2389,Tennessee,2004,Gonorrhea,94415392.0,497920,60421.12,0.0,0.0,-0.6491149172061285
2390,Tennessee,2004,Primary and Secondary Syphilis,56956224.0,373440,561.24,-0.39674853015491374,-0.25,-0.9907111950258453
2391,Tennessee,2005,Chlamydia,113296221.0,606214,207961.83999999994,0.9891806907705119,0.6233236932305055,369.53994725963923
2392,Tennessee,2005,Gonorrhea,101370303.0,542402,64670.04000000001,-0.10526315789473684,-0.10526315789473684,-0.6890292949898884
2393,Tennessee,2005,Primary and Secondary Syphilis,69865146.0,414778,984.2300000000001,-0.3107927673847438,-0.23529411764705888,-0.9847807423653983
2394,Tennessee,2006,Chlamydia,96620848.0,564208,193703.52000000002,0.38296208527210407,0.3602650092338553,195.80716905601332
2395,Tennessee,2006,Gonorrhea,96620848.0,564208,69695.2,0.0,0.0,-0.6401965230162054
2396,Tennessee,2006,Primary and Secondary Syphilis,84543242.0,493682,1178.2400000000002,-0.125,-0.125,-0.9830943881357683
2397,Tennessee,2007,Chlamydia,98507504.0,588752,204279.68000000002,0.16517301288256725,0.19257335693827193,172.376969038566
